,comunidad_autonoma,type,month,value
3923,Comunidad Melilla,Turbina de gas,2016-10-01T00:00:00.000+02:00,11.5
3924,Comunidad Melilla,Turbina de gas,2016-11-01T00:00:00.000+01:00,11.5
3925,Comunidad Melilla,Turbina de gas,2016-12-01T00:00:00.000+01:00,11.5
3926,Comunidad Melilla,Solar fotovoltaica,2016-01-01T00:00:00.000+01:00,0.06
3927,Comunidad Melilla,Solar fotovoltaica,2016-02-01T00:00:00.000+01:00,0.06
3928,Comunidad Melilla,Solar fotovoltaica,2016-03-01T00:00:00.000+01:00,0.06
3929,Comunidad Melilla,Solar fotovoltaica,2016-04-01T00:00:00.000+02:00,0.06
3930,Comunidad Melilla,Solar fotovoltaica,2016-05-01T00:00:00.000+02:00,0.06
3931,Comunidad Melilla,Solar fotovoltaica,2016-06-01T00:00:00.000+02:00,0.06
3932,Comunidad Melilla,Solar fotovoltaica,2016-07-01T00:00:00.000+02:00,0.06
3933,Comunidad Melilla,Solar fotovoltaica,2016-08-01T00:00:00.000+02:00,0.06
3934,Comunidad Melilla,Solar fotovoltaica,2016-09-01T00:00:00.000+02:00,0.06
3935,Comunidad Melilla,Solar fotovoltaica,2016-10-01T00:00:00.000+02:00,0.06
3936,Comunidad Melilla,Solar fotovoltaica,2016-11-01T00:00:00.000+01:00,0.06
3937,Comunidad Melilla,Solar fotovoltaica,2016-12-01T00:00:00.000+01:00,0.06
3938,Comunidad Melilla,Otras renovables,2016-01-01T00:00:00.000+01:00,0.0
3939,Comunidad Melilla,Otras renovables,2016-02-01T00:00:00.000+01:00,0.0
3940,Comunidad Melilla,Otras renovables,2016-03-01T00:00:00.000+01:00,0.0
3941,Comunidad Melilla,Otras renovables,2016-04-01T00:00:00.000+02:00,0.0
3942,Comunidad Melilla,Otras renovables,2016-05-01T00:00:00.000+02:00,0.0
3943,Comunidad Melilla,Otras renovables,2016-06-01T00:00:00.000+02:00,0.0
3944,Comunidad Melilla,Otras renovables,2016-07-01T00:00:00.000+02:00,0.0
3945,Comunidad Melilla,Otras renovables,2016-08-01T00:00:00.000+02:00,0.0
3946,Comunidad Melilla,Otras renovables,2016-09-01T00:00:00.000+02:00,0.0
3947,Comunidad Melilla,Otras renovables,2016-10-01T00:00:00.000+02:00,0.0
3948,Comunidad Melilla,Otras renovables,2016-11-01T00:00:00.000+01:00,0.0
3949,Comunidad Melilla,Otras renovables,2016-12-01T00:00:00.000+01:00,0.0
3950,Comunidad Melilla,Residuos no renovables,2016-01-01T00:00:00.000+01:00,1.084
3951,Comunidad Melilla,Residuos no renovables,2016-02-01T00:00:00.000+01:00,1.084
3952,Comunidad Melilla,Residuos no renovables,2016-03-01T00:00:00.000+01:00,1.084
3953,Comunidad Melilla,Residuos no renovables,2016-04-01T00:00:00.000+02:00,1.084
3954,Comunidad Melilla,Residuos no renovables,2016-05-01T00:00:00.000+02:00,1.084
3955,Comunidad Melilla,Residuos no renovables,2016-06-01T00:00:00.000+02:00,1.084
3956,Comunidad Melilla,Residuos no renovables,2016-07-01T00:00:00.000+02:00,1.084
3957,Comunidad Melilla,Residuos no renovables,2016-08-01T00:00:00.000+02:00,1.084
3958,Comunidad Melilla,Residuos no renovables,2016-09-01T00:00:00.000+02:00,1.084
3959,Comunidad Melilla,Residuos no renovables,2016-10-01T00:00:00.000+02:00,1.084
3960,Comunidad Melilla,Residuos no renovables,2016-11-01T00:00:00.000+01:00,1.084
3961,Comunidad Melilla,Residuos no renovables,2016-12-01T00:00:00.000+01:00,1.084
3962,Comunidad Melilla,Residuos renovables,2016-01-01T00:00:00.000+01:00,1.084
3963,Comunidad Melilla,Residuos renovables,2016-02-01T00:00:00.000+01:00,1.084
3964,Comunidad Melilla,Residuos renovables,2016-03-01T00:00:00.000+01:00,1.084
3965,Comunidad Melilla,Residuos renovables,2016-04-01T00:00:00.000+02:00,1.084
3966,Comunidad Melilla,Residuos renovables,2016-05-01T00:00:00.000+02:00,1.084
3967,Comunidad Melilla,Residuos renovables,2016-06-01T00:00:00.000+02:00,1.084
3968,Comunidad Melilla,Residuos renovables,2016-07-01T00:00:00.000+02:00,1.084
3969,Comunidad Melilla,Residuos renovables,2016-08-01T00:00:00.000+02:00,1.084
3970,Comunidad Melilla,Residuos renovables,2016-09-01T00:00:00.000+02:00,1.084
3971,Comunidad Melilla,Residuos renovables,2016-10-01T00:00:00.000+02:00,1.084
3972,Comunidad Melilla,Residuos renovables,2016-11-01T00:00:00.000+01:00,1.084
3973,Comunidad Melilla,Residuos renovables,2016-12-01T00:00:00.000+01:00,1.084
3974,Comunidad Melilla,Potencia total,2016-01-01T00:00:00.000+01:00,77.83800000000001
3975,Comunidad Melilla,Potencia total,2016-02-01T00:00:00.000+01:00,77.83800000000001
3976,Comunidad Melilla,Potencia total,2016-03-01T00:00:00.000+01:00,77.83800000000001
3977,Comunidad Melilla,Potencia total,2016-04-01T00:00:00.000+02:00,77.83800000000001
3978,Comunidad Melilla,Potencia total,2016-05-01T00:00:00.000+02:00,77.83800000000001
3979,Comunidad Melilla,Potencia total,2016-06-01T00:00:00.000+02:00,77.83800000000001
3980,Comunidad Melilla,Potencia total,2016-07-01T00:00:00.000+02:00,77.83800000000001
3981,Comunidad Melilla,Potencia total,2016-08-01T00:00:00.000+02:00,77.83800000000001
3982,Comunidad Melilla,Potencia total,2016-09-01T00:00:00.000+02:00,77.83800000000001
3983,Comunidad Melilla,Potencia total,2016-10-01T00:00:00.000+02:00,77.83800000000001
3984,Comunidad Melilla,Potencia total,2016-11-01T00:00:00.000+01:00,77.83800000000001
3985,Comunidad Melilla,Potencia total,2016-12-01T00:00:00.000+01:00,77.83800000000001
3986,Región de Murcia,Hidráulica,2016-01-01T00:00:00.000+01:00,34.098
3987,Región de Murcia,Hidráulica,2016-02-01T00:00:00.000+01:00,34.098
3988,Región de Murcia,Hidráulica,2016-03-01T00:00:00.000+01:00,34.143
3989,Región de Murcia,Hidráulica,2016-04-01T00:00:00.000+02:00,34.143
3990,Región de Murcia,Hidráulica,2016-05-01T00:00:00.000+02:00,34.143
3991,Región de Murcia,Hidráulica,2016-06-01T00:00:00.000+02:00,34.508
3992,Región de Murcia,Hidráulica,2016-07-01T00:00:00.000+02:00,34.508
3993,Región de Murcia,Hidráulica,2016-08-01T00:00:00.000+02:00,34.508
3994,Región de Murcia,Hidráulica,2016-09-01T00:00:00.000+02:00,34.508
3995,Región de Murcia,Hidráulica,2016-10-01T00:00:00.000+02:00,34.508
3996,Región de Murcia,Hidráulica,2016-11-01T00:00:00.000+01:00,34.508
3997,Región de Murcia,Hidráulica,2016-12-01T00:00:00.000+01:00,34.508
3998,Región de Murcia,Ciclo combinado,2016-01-01T00:00:00.000+01:00,3263.71
3999,Región de Murcia,Ciclo combinado,2016-02-01T00:00:00.000+01:00,3263.71
4000,Región de Murcia,Ciclo combinado,2016-03-01T00:00:00.000+01:00,3263.71
4001,Región de Murcia,Ciclo combinado,2016-04-01T00:00:00.000+02:00,3263.71
4002,Región de Murcia,Ciclo combinado,2016-05-01T00:00:00.000+02:00,3263.71
4003,Región de Murcia,Ciclo combinado,2016-06-01T00:00:00.000+02:00,3263.71
4004,Región de Murcia,Ciclo combinado,2016-07-01T00:00:00.000+02:00,3263.71
4005,Región de Murcia,Ciclo combinado,2016-08-01T00:00:00.000+02:00,3263.71
4006,Región de Murcia,Ciclo combinado,2016-09-01T00:00:00.000+02:00,3263.71
4007,Región de Murcia,Ciclo combinado,2016-10-01T00:00:00.000+02:00,3263.71
4008,Región de Murcia,Ciclo combinado,2016-11-01T00:00:00.000+01:00,3263.71
4009,Región de Murcia,Ciclo combinado,2016-12-01T00:00:00.000+01:00,3263.71
4010,Región de Murcia,Eólica,2016-01-01T00:00:00.000+01:00,262.776
4011,Región de Murcia,Eólica,2016-02-01T00:00:00.000+01:00,262.776
4012,Región de Murcia,Eólica,2016-03-01T00:00:00.000+01:00,262.776
4013,Región de Murcia,Eólica,2016-04-01T00:00:00.000+02:00,262.776
4014,Región de Murcia,Eólica,2016-05-01T00:00:00.000+02:00,262.776
4015,Región de Murcia,Eólica,2016-06-01T00:00:00.000+02:00,262.776
4016,Región de Murcia,Eólica,2016-07-01T00:00:00.000+02:00,262.776
4017,Región de Murcia,Eólica,2016-08-01T00:00:00.000+02:00,262.776
4018,Región de Murcia,Eólica,2016-09-01T00:00:00.000+02:00,262.776
4019,Región de Murcia,Eólica,2016-10-01T00:00:00.000+02:00,262.776
4020,Región de Murcia,Eólica,2016-11-01T00:00:00.000+01:00,262.776
4021,Región de Murcia,Eólica,2016-12-01T00:00:00.000+01:00,262.776
4022,Región de Murcia,Solar fotovoltaica,2016-01-01T00:00:00.000+01:00,437.948
4023,Región de Murcia,Solar fotovoltaica,2016-02-01T00:00:00.000+01:00,437.948
4024,Región de Murcia,Solar fotovoltaica,2016-03-01T00:00:00.000+01:00,437.948
4025,Región de Murcia,Solar fotovoltaica,2016-04-01T00:00:00.000+02:00,437.948
4026,Región de Murcia,Solar fotovoltaica,2016-05-01T00:00:00.000+02:00,437.948
4027,Región de Murcia,Solar fotovoltaica,2016-06-01T00:00:00.000+02:00,437.948
4028,Región de Murcia,Solar fotovoltaica,2016-07-01T00:00:00.000+02:00,437.948
4029,Región de Murcia,Solar fotovoltaica,2016-08-01T00:00:00.000+02:00,437.948
4030,Región de Murcia,Solar fotovoltaica,2016-09-01T00:00:00.000+02:00,438.285
4031,Región de Murcia,Solar fotovoltaica,2016-10-01T00:00:00.000+02:00,438.285
4032,Región de Murcia,Solar fotovoltaica,2016-11-01T00:00:00.000+01:00,438.285
4033,Región de Murcia,Solar fotovoltaica,2016-12-01T00:00:00.000+01:00,438.285
4034,Región de Murcia,Solar térmica,2016-01-01T00:00:00.000+01:00,31.4
4035,Región de Murcia,Solar térmica,2016-02-01T00:00:00.000+01:00,31.4
4036,Región de Murcia,Solar térmica,2016-03-01T00:00:00.000+01:00,31.4
4037,Región de Murcia,Solar térmica,2016-04-01T00:00:00.000+02:00,31.4
4038,Región de Murcia,Solar térmica,2016-05-01T00:00:00.000+02:00,31.4
4039,Región de Murcia,Solar térmica,2016-06-01T00:00:00.000+02:00,31.4
4040,Región de Murcia,Solar térmica,2016-07-01T00:00:00.000+02:00,31.4
4041,Región de Murcia,Solar térmica,2016-08-01T00:00:00.000+02:00,31.4
4042,Región de Murcia,Solar térmica,2016-09-01T00:00:00.000+02:00,31.4
4043,Región de Murcia,Solar térmica,2016-10-01T00:00:00.000+02:00,31.4
4044,Región de Murcia,Solar térmica,2016-11-01T00:00:00.000+01:00,31.4
4045,Región de Murcia,Solar térmica,2016-12-01T00:00:00.000+01:00,31.4
4046,Región de Murcia,Otras renovables,2016-01-01T00:00:00.000+01:00,8.352
4047,Región de Murcia,Otras renovables,2016-02-01T00:00:00.000+01:00,8.352
4048,Región de Murcia,Otras renovables,2016-03-01T00:00:00.000+01:00,8.352
4049,Región de Murcia,Otras renovables,2016-04-01T00:00:00.000+02:00,8.352
4050,Región de Murcia,Otras renovables,2016-05-01T00:00:00.000+02:00,8.352
4051,Región de Murcia,Otras renovables,2016-06-01T00:00:00.000+02:00,8.352
4052,Región de Murcia,Otras renovables,2016-07-01T00:00:00.000+02:00,8.352
4053,Región de Murcia,Otras renovables,2016-08-01T00:00:00.000+02:00,8.352
4054,Región de Murcia,Otras renovables,2016-09-01T00:00:00.000+02:00,7.252
4055,Región de Murcia,Otras renovables,2016-10-01T00:00:00.000+02:00,7.252
4056,Región de Murcia,Otras renovables,2016-11-01T00:00:00.000+01:00,8.3
4057,Región de Murcia,Otras renovables,2016-12-01T00:00:00.000+01:00,8.3
4058,Región de Murcia,Cogeneración,2016-01-01T00:00:00.000+01:00,328.018
4059,Región de Murcia,Cogeneración,2016-02-01T00:00:00.000+01:00,328.018
4060,Región de Murcia,Cogeneración,2016-03-01T00:00:00.000+01:00,328.018
4061,Región de Murcia,Cogeneración,2016-04-01T00:00:00.000+02:00,315.314
4062,Región de Murcia,Cogeneración,2016-05-01T00:00:00.000+02:00,315.314
4063,Región de Murcia,Cogeneración,2016-06-01T00:00:00.000+02:00,315.314
4064,Región de Murcia,Cogeneración,2016-07-01T00:00:00.000+02:00,315.314
4065,Región de Murcia,Cogeneración,2016-08-01T00:00:00.000+02:00,315.314
4066,Región de Murcia,Cogeneración,2016-09-01T00:00:00.000+02:00,315.314
4067,Región de Murcia,Cogeneración,2016-10-01T00:00:00.000+02:00,315.314
4068,Región de Murcia,Cogeneración,2016-11-01T00:00:00.000+01:00,315.314
4069,Región de Murcia,Cogeneración,2016-12-01T00:00:00.000+01:00,315.314
4070,Región de Murcia,Residuos no renovables,2016-01-01T00:00:00.000+01:00,9.68
4071,Región de Murcia,Residuos no renovables,2016-02-01T00:00:00.000+01:00,9.68
4072,Región de Murcia,Residuos no renovables,2016-03-01T00:00:00.000+01:00,9.68
4073,Región de Murcia,Residuos no renovables,2016-04-01T00:00:00.000+02:00,9.68
4074,Región de Murcia,Residuos no renovables,2016-05-01T00:00:00.000+02:00,9.68
4075,Región de Murcia,Residuos no renovables,2016-06-01T00:00:00.000+02:00,9.68
4076,Región de Murcia,Residuos no renovables,2016-07-01T00:00:00.000+02:00,9.68
4077,Región de Murcia,Residuos no renovables,2016-08-01T00:00:00.000+02:00,9.68
4078,Región de Murcia,Residuos no renovables,2016-09-01T00:00:00.000+02:00,9.68
4079,Región de Murcia,Residuos no renovables,2016-10-01T00:00:00.000+02:00,9.68
4080,Región de Murcia,Residuos no renovables,2016-11-01T00:00:00.000+01:00,9.68
4081,Región de Murcia,Residuos no renovables,2016-12-01T00:00:00.000+01:00,9.68
4082,Región de Murcia,Potencia total,2016-01-01T00:00:00.000+01:00,4375.982
4083,Región de Murcia,Potencia total,2016-02-01T00:00:00.000+01:00,4375.982
4084,Región de Murcia,Potencia total,2016-03-01T00:00:00.000+01:00,4376.027
4085,Región de Murcia,Potencia total,2016-04-01T00:00:00.000+02:00,4363.323
4086,Región de Murcia,Potencia total,2016-05-01T00:00:00.000+02:00,4363.323
4087,Región de Murcia,Potencia total,2016-06-01T00:00:00.000+02:00,4363.688
4088,Región de Murcia,Potencia total,2016-07-01T00:00:00.000+02:00,4363.688
4089,Región de Murcia,Potencia total,2016-08-01T00:00:00.000+02:00,4363.688
4090,Región de Murcia,Potencia total,2016-09-01T00:00:00.000+02:00,4362.925
4091,Región de Murcia,Potencia total,2016-10-01T00:00:00.000+02:00,4362.925
4092,Región de Murcia,Potencia total,2016-11-01T00:00:00.000+01:00,4363.973
4093,Región de Murcia,Potencia total,2016-12-01T00:00:00.000+01:00,4363.973
4094,Comunidad de Navarra,Hidráulica,2016-01-01T00:00:00.000+01:00,237.699
4095,Comunidad de Navarra,Hidráulica,2016-02-01T00:00:00.000+01:00,237.699
4096,Comunidad de Navarra,Hidráulica,2016-03-01T00:00:00.000+01:00,237.699
4097,Comunidad de Navarra,Hidráulica,2016-04-01T00:00:00.000+02:00,237.699
4098,Comunidad de Navarra,Hidráulica,2016-05-01T00:00:00.000+02:00,237.699
4099,Comunidad de Navarra,Hidráulica,2016-06-01T00:00:00.000+02:00,237.699
4100,Comunidad de Navarra,Hidráulica,2016-07-01T00:00:00.000+02:00,237.699
4101,Comunidad de Navarra,Hidráulica,2016-08-01T00:00:00.000+02:00,237.699
4102,Comunidad de Navarra,Hidráulica,2016-09-01T00:00:00.000+02:00,237.699
4103,Comunidad de Navarra,Hidráulica,2016-10-01T00:00:00.000+02:00,237.699
4104,Comunidad de Navarra,Hidráulica,2016-11-01T00:00:00.000+01:00,237.699
4105,Comunidad de Navarra,Hidráulica,2016-12-01T00:00:00.000+01:00,237.699
4106,Comunidad de Navarra,Ciclo combinado,2016-01-01T00:00:00.000+01:00,1222.32
4107,Comunidad de Navarra,Ciclo combinado,2016-02-01T00:00:00.000+01:00,1222.32
4108,Comunidad de Navarra,Ciclo combinado,2016-03-01T00:00:00.000+01:00,1222.32
4109,Comunidad de Navarra,Ciclo combinado,2016-04-01T00:00:00.000+02:00,1222.32
4110,Comunidad de Navarra,Ciclo combinado,2016-05-01T00:00:00.000+02:00,1222.32
4111,Comunidad de Navarra,Ciclo combinado,2016-06-01T00:00:00.000+02:00,1222.32
4112,Comunidad de Navarra,Ciclo combinado,2016-07-01T00:00:00.000+02:00,1222.32
4113,Comunidad de Navarra,Ciclo combinado,2016-08-01T00:00:00.000+02:00,1222.32
4114,Comunidad de Navarra,Ciclo combinado,2016-09-01T00:00:00.000+02:00,1222.32
4115,Comunidad de Navarra,Ciclo combinado,2016-10-01T00:00:00.000+02:00,1222.32
4116,Comunidad de Navarra,Ciclo combinado,2016-11-01T00:00:00.000+01:00,1222.32
4117,Comunidad de Navarra,Ciclo combinado,2016-12-01T00:00:00.000+01:00,1222.32
4118,Comunidad de Navarra,Eólica,2016-01-01T00:00:00.000+01:00,983.924
4119,Comunidad de Navarra,Eólica,2016-02-01T00:00:00.000+01:00,988.424
4120,Comunidad de Navarra,Eólica,2016-03-01T00:00:00.000+01:00,988.424
4121,Comunidad de Navarra,Eólica,2016-04-01T00:00:00.000+02:00,988.424
4122,Comunidad de Navarra,Eólica,2016-05-01T00:00:00.000+02:00,988.424
4123,Comunidad de Navarra,Eólica,2016-06-01T00:00:00.000+02:00,988.424
4124,Comunidad de Navarra,Eólica,2016-07-01T00:00:00.000+02:00,990.094
4125,Comunidad de Navarra,Eólica,2016-08-01T00:00:00.000+02:00,990.094
4126,Comunidad de Navarra,Eólica,2016-09-01T00:00:00.000+02:00,992.159
4127,Comunidad de Navarra,Eólica,2016-10-01T00:00:00.000+02:00,992.159
4128,Comunidad de Navarra,Eólica,2016-11-01T00:00:00.000+01:00,992.159
4129,Comunidad de Navarra,Eólica,2016-12-01T00:00:00.000+01:00,992.159
4130,Comunidad de Navarra,Solar fotovoltaica,2016-01-01T00:00:00.000+01:00,160.743
4131,Comunidad de Navarra,Solar fotovoltaica,2016-02-01T00:00:00.000+01:00,160.743
4132,Comunidad de Navarra,Solar fotovoltaica,2016-03-01T00:00:00.000+01:00,160.743
4133,Comunidad de Navarra,Solar fotovoltaica,2016-04-01T00:00:00.000+02:00,160.743
4134,Comunidad de Navarra,Solar fotovoltaica,2016-05-01T00:00:00.000+02:00,160.743
4135,Comunidad de Navarra,Solar fotovoltaica,2016-06-01T00:00:00.000+02:00,160.743
4136,Comunidad de Navarra,Solar fotovoltaica,2016-07-01T00:00:00.000+02:00,160.843
4137,Comunidad de Navarra,Solar fotovoltaica,2016-08-01T00:00:00.000+02:00,160.843
4138,Comunidad de Navarra,Solar fotovoltaica,2016-09-01T00:00:00.000+02:00,160.843
4139,Comunidad de Navarra,Solar fotovoltaica,2016-10-01T00:00:00.000+02:00,160.851
4140,Comunidad de Navarra,Solar fotovoltaica,2016-11-01T00:00:00.000+01:00,160.851
4141,Comunidad de Navarra,Solar fotovoltaica,2016-12-01T00:00:00.000+01:00,160.851
4142,Comunidad de Navarra,Otras renovables,2016-01-01T00:00:00.000+01:00,39.591
4143,Comunidad de Navarra,Otras renovables,2016-02-01T00:00:00.000+01:00,39.591
4144,Comunidad de Navarra,Otras renovables,2016-03-01T00:00:00.000+01:00,39.591
4145,Comunidad de Navarra,Otras renovables,2016-04-01T00:00:00.000+02:00,39.591
4146,Comunidad de Navarra,Otras renovables,2016-05-01T00:00:00.000+02:00,39.591
4147,Comunidad de Navarra,Otras renovables,2016-06-01T00:00:00.000+02:00,39.591
4148,Comunidad de Navarra,Otras renovables,2016-07-01T00:00:00.000+02:00,39.591
4149,Comunidad de Navarra,Otras renovables,2016-08-01T00:00:00.000+02:00,39.591
4150,Comunidad de Navarra,Otras renovables,2016-09-01T00:00:00.000+02:00,39.591
4151,Comunidad de Navarra,Otras renovables,2016-10-01T00:00:00.000+02:00,39.591
4152,Comunidad de Navarra,Otras renovables,2016-11-01T00:00:00.000+01:00,39.591
4153,Comunidad de Navarra,Otras renovables,2016-12-01T00:00:00.000+01:00,40.691
4154,Comunidad de Navarra,Cogeneración,2016-01-01T00:00:00.000+01:00,176.708
4155,Comunidad de Navarra,Cogeneración,2016-02-01T00:00:00.000+01:00,176.708
4156,Comunidad de Navarra,Cogeneración,2016-03-01T00:00:00.000+01:00,176.708
4157,Comunidad de Navarra,Cogeneración,2016-04-01T00:00:00.000+02:00,173.508
4158,Comunidad de Navarra,Cogeneración,2016-05-01T00:00:00.000+02:00,173.508
4159,Comunidad de Navarra,Cogeneración,2016-06-01T00:00:00.000+02:00,173.508
4160,Comunidad de Navarra,Cogeneración,2016-07-01T00:00:00.000+02:00,173.508
4161,Comunidad de Navarra,Cogeneración,2016-08-01T00:00:00.000+02:00,173.508
4162,Comunidad de Navarra,Cogeneración,2016-09-01T00:00:00.000+02:00,173.508
4163,Comunidad de Navarra,Cogeneración,2016-10-01T00:00:00.000+02:00,173.508
4164,Comunidad de Navarra,Cogeneración,2016-11-01T00:00:00.000+01:00,173.508
4165,Comunidad de Navarra,Cogeneración,2016-12-01T00:00:00.000+01:00,169.644
4166,Comunidad de Navarra,Potencia total,2016-01-01T00:00:00.000+01:00,2820.985
4167,Comunidad de Navarra,Potencia total,2016-02-01T00:00:00.000+01:00,2825.485
4168,Comunidad de Navarra,Potencia total,2016-03-01T00:00:00.000+01:00,2825.485
4169,Comunidad de Navarra,Potencia total,2016-04-01T00:00:00.000+02:00,2822.285
4170,Comunidad de Navarra,Potencia total,2016-05-01T00:00:00.000+02:00,2822.285
4171,Comunidad de Navarra,Potencia total,2016-06-01T00:00:00.000+02:00,2822.285
4172,Comunidad de Navarra,Potencia total,2016-07-01T00:00:00.000+02:00,2824.055
4173,Comunidad de Navarra,Potencia total,2016-08-01T00:00:00.000+02:00,2824.055
4174,Comunidad de Navarra,Potencia total,2016-09-01T00:00:00.000+02:00,2826.1199999999994
4175,Comunidad de Navarra,Potencia total,2016-10-01T00:00:00.000+02:00,2826.1279999999997
4176,Comunidad de Navarra,Potencia total,2016-11-01T00:00:00.000+01:00,2826.1279999999997
4177,Comunidad de Navarra,Potencia total,2016-12-01T00:00:00.000+01:00,2823.3639999999996
4178,País Vasco,Hidráulica,2016-01-01T00:00:00.000+01:00,174.017
4179,País Vasco,Hidráulica,2016-02-01T00:00:00.000+01:00,174.017
4180,País Vasco,Hidráulica,2016-03-01T00:00:00.000+01:00,174.017
4181,País Vasco,Hidráulica,2016-04-01T00:00:00.000+02:00,174.017
4182,País Vasco,Hidráulica,2016-05-01T00:00:00.000+02:00,174.017
4183,País Vasco,Hidráulica,2016-06-01T00:00:00.000+02:00,174.017
4184,País Vasco,Hidráulica,2016-07-01T00:00:00.000+02:00,174.017
4185,País Vasco,Hidráulica,2016-08-01T00:00:00.000+02:00,174.017
4186,País Vasco,Hidráulica,2016-09-01T00:00:00.000+02:00,174.017
4187,País Vasco,Hidráulica,2016-10-01T00:00:00.000+02:00,174.017
4188,País Vasco,Hidráulica,2016-11-01T00:00:00.000+01:00,174.017
4189,País Vasco,Hidráulica,2016-12-01T00:00:00.000+01:00,174.017
4190,País Vasco,Ciclo combinado,2016-01-01T00:00:00.000+01:00,1968.07
4191,País Vasco,Ciclo combinado,2016-02-01T00:00:00.000+01:00,1968.07
4192,País Vasco,Ciclo combinado,2016-03-01T00:00:00.000+01:00,1968.07
4193,País Vasco,Ciclo combinado,2016-04-01T00:00:00.000+02:00,1968.07
4194,País Vasco,Ciclo combinado,2016-05-01T00:00:00.000+02:00,1968.07
4195,País Vasco,Ciclo combinado,2016-06-01T00:00:00.000+02:00,1968.07
4196,País Vasco,Ciclo combinado,2016-07-01T00:00:00.000+02:00,1968.07
4197,País Vasco,Ciclo combinado,2016-08-01T00:00:00.000+02:00,1968.07
