Fecha;Día semana;Comercializadora;Energía final (MWh);Mercado diario (€/MWh);Mercado intradiario (€/MWh);Restricciones (€/MWh);Procesos OS (€/MWh);Garantía potencia Pagos capacidad (€/MWh);Coste s.interrrumpibilidad (€/MWh);Total (€/MWh)
2019-08-01;Jueves;Comercializadores libres;647783,21;48,57;-0,01;0,44;0,28;1,94;0,73;51,96
2019-08-01;Jueves;Comercializadores libres+consumidor directo en mercado;664964,067;48,56;-0,01;0,44;0,28;1,89;0,73;51,91
2019-08-01;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;673695,777;48,56;-0,01;0,44;0,28;1,87;0,72;51,86
2019-08-02;Viernes;Todas las u.adquisición;760375,537;49,15;0,05;0,53;0,31;2,06;0,71;52,81
2019-08-02;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;760375,537;49,15;0,05;0,53;0,31;;0,71;50,75
2019-08-02;Viernes;Demanda agregada;732740,46;49,21;0,03;0,55;0,3;2,14;0,73;52,97
2019-08-02;Viernes;Comercializadores de último recurso;73378,607;49,35;0,02;0,54;0,32;4,28;0,73;55,25
2019-08-02;Viernes;Comercializadores libres;642511,716;49,2;0,03;0,55;0,3;1,95;0,73;52,77
2019-08-02;Viernes;Comercializadores libres+consumidor directo en mercado;659361,853;49,2;0,03;0,55;0,3;1,9;0,73;52,71
2019-08-02;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;668357,671;49,19;0,05;0,54;0,3;1,88;0,72;52,69
2019-08-03;Sábado;Todas las u.adquisición;694368,607;47,48;-0,02;0,49;0,32;1,88;0,69;50,84
2019-08-03;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;694368,607;47,48;-0,02;0,49;0,32;;0,69;48,97
2019-08-03;Sábado;Demanda agregada;657110,784;47,49;0,0;0,52;0,34;1,98;0,73;51,06
2019-08-03;Sábado;Comercializadores de último recurso;72987,469;47,54;0,0;0,52;0,34;4,29;0,73;53,42
2019-08-03;Sábado;Comercializadores libres;568257,582;47,48;0,0;0,51;0,34;1,74;0,73;50,81
2019-08-03;Sábado;Comercializadores libres+consumidor directo en mercado;584123,315;47,48;0,0;0,51;0,34;1,7;0,73;50,76
2019-08-03;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;592927,929;47,48;-0,01;0,51;0,34;1,67;0,72;50,71
2019-08-04;Domingo;Todas las u.adquisición;659329,214;46,49;-0,02;0,61;0,31;1,88;0,68;49,95
2019-08-04;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;659329,214;46,49;-0,02;0,61;0,31;;0,68;48,06
2019-08-04;Domingo;Demanda agregada;612957,465;46,53;-0,02;0,66;0,33;2,03;0,73;50,25
2019-08-04;Domingo;Comercializadores de último recurso;74511,307;46,66;0,0;0,67;0,37;4,29;0,73;52,72
2019-08-04;Domingo;Comercializadores libres;523168,82;46,51;-0,02;0,66;0,32;1,76;0,73;49,96
2019-08-04;Domingo;Comercializadores libres+consumidor directo en mercado;538446,158;46,51;-0,02;0,65;0,32;1,71;0,73;49,91
2019-08-04;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;541825,17;46,52;-0,03;0,65;0,32;1,7;0,73;49,89
2019-08-05;Lunes;Todas las u.adquisición;740549,569;50,45;0,01;0,75;0,24;2,17;0,71;54,34
2019-08-05;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;740549,569;50,45;0,01;0,75;0,24;;0,71;52,17
2019-08-05;Lunes;Demanda agregada;720209,9;50,49;0,01;0,77;0,25;2,23;0,73;54,49
2019-08-05;Lunes;Comercializadores de último recurso;76535,117;50,48;-0,01;0,77;0,26;4,3;0,73;56,55
2019-08-05;Lunes;Comercializadores libres;627704,963;50,5;0,01;0,77;0,25;2,03;0,73;54,29
2019-08-05;Lunes;Comercializadores libres+consumidor directo en mercado;643674,783;50,49;0,01;0,77;0,25;1,98;0,73;54,24
2019-08-05;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;644929,79;50,49;0,01;0,77;0,25;1,98;0,73;54,23
2019-08-06;Martes;Todas las u.adquisición;764782,536;50,06;0,05;0,67;0,22;2,12;0,71;53,84
2019-08-06;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;764782,536;50,06;0,05;0,67;0,22;;0,71;51,71
2019-08-06;Martes;Demanda agregada;739740,365;50,08;0,05;0,7;0,24;2,19;0,73;53,98
2019-08-06;Martes;Comercializadores de último recurso;77090,22;50,04;0,02;0,69;0,24;4,31;0,73;56,04
2019-08-06;Martes;Comercializadores libres;646221,738;50,08;0,05;0,7;0,23;2,0;0,73;53,79
2019-08-06;Martes;Comercializadores libres+consumidor directo en mercado;662650,145;50,08;0,05;0,7;0,24;1,95;0,73;53,74
2019-08-06;Martes;Comercializadores libres+consumidor directo en mercado+exportación;664634,569;50,08;0,06;0,69;0,24;1,94;0,73;53,74
2019-08-07;Miércoles;Todas las u.adquisición;760223,372;49,75;0,07;0,7;0,19;2,1;0,71;53,51
2019-08-07;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;760223,372;49,75;0,07;0,7;0,19;;0,71;51,41
2019-08-07;Miércoles;Demanda agregada;733992,647;49,83;0,07;0,72;0,2;2,18;0,73;53,72
2019-08-07;Miércoles;Comercializadores de último recurso;76204,172;49,93;0,0;0,71;0,22;4,3;0,73;55,89
2019-08-07;Miércoles;Comercializadores libres;641423,437;49,82;0,07;0,72;0,19;1,98;0,73;53,52
2019-08-07;Miércoles;Comercializadores libres+consumidor directo en mercado;657788,475;49,81;0,07;0,72;0,19;1,93;0,73;53,47
2019-08-07;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;660237,857;49,82;0,08;0,72;0,19;1,92;0,73;53,47
2019-08-08;Jueves;Todas las u.adquisición;778776,032;47,89;-0,02;0,58;0,08;2,11;0,7;51,33
2019-08-08;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;778776,032;47,89;-0,02;0,58;0,08;;0,7;49,22
2019-08-08;Jueves;Demanda agregada;741795,181;47,9;0,01;0,61;0,07;2,21;0,73;51,53
2019-08-08;Jueves;Comercializadores de último recurso;78021,12;47,83;-0,02;0,6;0,01;4,31;0,73;53,46
2019-08-08;Jueves;Comercializadores libres;647431,714;47,91;0,01;0,61;0,07;2,01;0,73;51,34
2019-08-08;Jueves;Comercializadores libres+consumidor directo en mercado;663774,061;47,91;0,01;0,61;0,08;1,97;0,73;51,3
2019-08-08;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;670418,036;47,91;-0,02;0,6;0,08;1,95;0,73;51,24
2019-08-09;Viernes;Todas las u.adquisición;794214,75;44,2;-0,02;0,74;0,28;2,07;0,69;47,95
2019-08-09;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;794214,75;44,2;-0,02;0,74;0,28;;0,69;45,88
2019-08-09;Viernes;Demanda agregada;741973,254;44,29;-0,02;0,79;0,28;2,22;0,73;48,3
2019-08-09;Viernes;Comercializadores de último recurso;79213,881;44,63;0,01;0,77;0,29;4,31;0,73;50,74
2019-08-09;Viernes;Comercializadores libres;646511,632;44,26;-0,02;0,79;0,28;2,02;0,73;48,06
2019-08-09;Viernes;Comercializadores libres+consumidor directo en mercado;662759,373;44,25;-0,02;0,79;0,28;1,97;0,73;48,01
2019-08-09;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;664546,613;44,25;-0,02;0,79;0,28;1,97;0,73;47,99
2019-08-10;Sábado;Todas las u.adquisición;699847,878;46,29;-0,02;0,67;0,21;1,94;0,7;49,79
2019-08-10;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;699847,878;46,29;-0,02;0,67;0,21;;0,7;47,84
2019-08-10;Sábado;Demanda agregada;664904,025;46,33;-0,02;0,7;0,21;2,04;0,73;50,0
2019-08-10;Sábado;Comercializadores de último recurso;77475,578;46,46;0,0;0,7;0,26;4,3;0,73;52,45
2019-08-10;Sábado;Comercializadores libres;571871,353;46,32;-0,02;0,7;0,2;1,79;0,73;49,73
2019-08-10;Sábado;Comercializadores libres+consumidor directo en mercado;587428,447;46,31;-0,02;0,7;0,21;1,75;0,73;49,68
2019-08-10;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;588448,258;46,31;-0,02;0,7;0,21;1,74;0,73;49,68
2019-08-11;Domingo;Todas las u.adquisición;654454,522;42,56;-0,07;0,88;0,15;1,88;0,68;46,07
2019-08-11;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;654454,522;42,56;-0,07;0,88;0,15;;0,68;44,19
2019-08-11;Domingo;Demanda agregada;603421,374;42,63;-0,05;0,95;0,21;2,04;0,73;46,51
2019-08-11;Domingo;Comercializadores de último recurso;74610,502;42,8;-0,01;0,97;0,17;4,29;0,73;48,94
2019-08-11;Domingo;Comercializadores libres;513732,571;42,61;-0,06;0,95;0,21;1,77;0,73;46,22
2019-08-11;Domingo;Comercializadores libres+consumidor directo en mercado;528810,872;42,61;-0,06;0,95;0,21;1,72;0,73;46,17
2019-08-11;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;529764,955;42,61;-0,06;0,95;0,21;1,72;0,73;46,16
2019-08-12;Lunes;Todas las u.adquisición;725520,739;44,01;-0,03;1,14;0,29;1,99;0,67;48,08
2019-08-12;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;725520,739;44,01;-0,03;1,14;0,29;;0,67;46,09
2019-08-12;Lunes;Demanda agregada;661752,163;44,11;-0,02;1,25;0,49;2,18;0,73;48,75
2019-08-12;Lunes;Comercializadores de último recurso;70415,32;44,24;0,03;1,23;0,35;4,28;0,73;50,87
2019-08-12;Lunes;Comercializadores libres;575398,25;44,11;-0,03;1,25;0,51;1,98;0,73;48,55
2019-08-12;Lunes;Comercializadores libres+consumidor directo en mercado;591336,843;44,1;-0,03;1,25;0,51;1,93;0,73;48,49
2019-08-12;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;592503,515;44,1;-0,03;1,24;0,51;1,93;0,73;48,48
2019-08-13;Martes;Todas las u.adquisición;723305,183;43,36;0,02;0,77;0,26;1,95;0,67;47,04
2019-08-13;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;723305,183;43,36;0,02;0,77;0,26;;0,67;45,09
2019-08-13;Martes;Demanda agregada;664316,364;43,51;0,02;0,87;0,37;2,13;0,73;47,63
2019-08-13;Martes;Comercializadores de último recurso;68538,304;43,73;0,0;0,86;0,26;4,28;0,73;49,86
2019-08-13;Martes;Comercializadores libres;579617,707;43,49;0,02;0,87;0,38;1,93;0,73;47,43
2019-08-13;Martes;Comercializadores libres+consumidor directo en mercado;595778,06;43,48;0,02;0,87;0,38;1,88;0,73;47,37
2019-08-13;Martes;Comercializadores libres+consumidor directo en mercado+exportación;596771,169;43,48;0,02;0,87;0,38;1,88;0,73;47,36
2019-08-14;Miércoles;Todas las u.adquisición;710975,825;45,92;-0,01;0,62;0,26;2,03;0,7;49,53
2019-08-14;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;710975,825;45,92;-0,01;0,62;0,26;;0,7;47,49
2019-08-14;Miércoles;Demanda agregada;673499,27;45,97;0,01;0,66;0,34;2,14;0,73;49,86
2019-08-14;Miércoles;Comercializadores de último recurso;70033,851;46,05;0,02;0,65;0,19;4,28;0,73;51,93
2019-08-14;Miércoles;Comercializadores libres;587150,003;45,97;0,01;0,66;0,35;1,95;0,73;49,67
2019-08-14;Miércoles;Comercializadores libres+consumidor directo en mercado;603465,419;45,96;0,01;0,66;0,36;1,9;0,73;49,62
2019-08-14;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;605068,072;45,97;0,0;0,66;0,35;1,89;0,73;49,61
2019-08-15;Jueves;Todas las u.adquisición;667321,048;40,92;-0,06;0,83;0,13;1,82;0,68;44,31
2019-08-15;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;667321,048;40,92;-0,06;0,83;0,13;;0,68;42,49
2019-08-15;Jueves;Demanda agregada;615131,729;40,97;-0,06;0,9;0,14;1,97;0,73;44,65
2019-08-15;Jueves;Comercializadores de último recurso;71975,607;41,21;-0,03;0,91;0,18;4,28;0,73;47,29
2019-08-15;Jueves;Comercializadores libres;527085,498;40,94;-0,07;0,9;0,14;1,72;0,73;44,36
2019-08-15;Jueves;Comercializadores libres+consumidor directo en mercado;543156,122;40,94;-0,07;0,9;0,14;1,67;0,73;44,3
2019-08-15;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;545940,436;40,95;-0,06;0,89;0,14;1,66;0,73;44,3
2019-08-16;Viernes;Todas las u.adquisición;698962,709;44,54;0,02;0,68;0,15;2,09;0,7;48,18
2019-08-16;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;698962,709;44,54;0,02;0,68;0,15;;0,7;46,09
2019-08-16;Viernes;Demanda agregada;665431,215;44,56;0,02;0,72;0,2;2,2;0,73;48,43
2019-08-16;Viernes;Comercializadores de último recurso;72976,109;44,64;0,01;0,71;0,22;4,29;0,73;50,6
2019-08-16;Viernes;Comercializadores libres;576165,841;44,55;0,02;0,72;0,2;1,99;0,73;48,22
2019-08-16;Viernes;Comercializadores libres+consumidor directo en mercado;592455,106;44,55;0,02;0,72;0,2;1,94;0,73;48,16
2019-08-16;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;593821,913;44,55;0,02;0,72;0,2;1,93;0,73;48,16
2019-08-17;Sábado;Todas las u.adquisición;695403,976;41,84;-0,03;0,64;0,25;1,89;0,68;45,26
2019-08-17;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;695403,976;41,84;-0,03;0,64;0,25;;0,68;43,38
2019-08-17;Sábado;Demanda agregada;642960,025;41,89;-0,04;0,69;0,27;2,04;0,73;45,58
2019-08-17;Sábado;Comercializadores de último recurso;75042,718;41,89;-0,02;0,7;0,29;4,29;0,73;47,88
2019-08-17;Sábado;Comercializadores libres;552159,458;41,88;-0,04;0,69;0,26;1,79;0,73;45,32
2019-08-17;Sábado;Comercializadores libres+consumidor directo en mercado;567917,307;41,89;-0,04;0,69;0,26;1,74;0,73;45,27
2019-08-17;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;569230,073;41,89;-0,04;0,69;0,26;1,74;0,73;45,27
2019-08-18;Domingo;Todas las u.adquisición;658673,707;39,02;0,0;1,0;0,45;1,9;0,67;43,03
2019-08-18;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;658673,707;39,02;0,0;1,0;0,45;;0,67;41,14
2019-08-18;Domingo;Demanda agregada;604580,003;39,09;0,0;1,09;0,45;2,07;0,73;43,43
2019-08-18;Domingo;Comercializadores de último recurso;76294,251;39,28;0,0;1,1;0,59;4,29;0,73;46,0
2019-08-18;Domingo;Comercializadores libres;512872,08;39,06;0,0;1,09;0,43;1,8;0,73;43,11
2019-08-18;Domingo;Comercializadores libres+consumidor directo en mercado;528285,752;39,06;0,0;1,09;0,43;1,75;0,73;43,06
2019-08-18;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;529401,204;39,06;0,0;1,08;0,43;1,74;0,73;43,05
2019-08-19;Lunes;Todas las u.adquisición;740803,896;42,02;0,04;0,81;0,33;2,06;0,69;45,96
2019-08-19;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;740803,896;42,02;0,04;0,81;0,33;;0,69;43,9
2019-08-19;Lunes;Demanda agregada;696992,621;42,15;0,04;0,86;0,37;2,19;0,73;46,36
2019-08-19;Lunes;Comercializadores de último recurso;74935,292;42,19;0,0;0,86;0,42;4,29;0,73;48,5
2019-08-19;Lunes;Comercializadores libres;605645,535;42,16;0,05;0,86;0,37;1,99;0,73;46,16
2019-08-19;Lunes;Comercializadores libres+consumidor directo en mercado;622057,329;42,14;0,05;0,86;0,37;1,94;0,73;46,1
2019-08-19;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;622225,757;42,14;0,05;0,86;0,37;1,94;0,73;46,1
2019-08-20;Martes;Todas las u.adquisición;746495,275;40,51;0,01;0,87;0,17;1,97;0,69;44,23
2019-08-20;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;746495,275;40,51;0,01;0,87;0,17;;0,69;42,25
2019-08-20;Martes;Demanda agregada;698261,99;40,55;0,01;0,93;0,25;2,11;0,73;44,58
2019-08-20;Martes;Comercializadores de último recurso;71122,599;40,78;-0,01;0,9;0,14;4,28;0,73;46,82
2019-08-20;Martes;Comercializadores libres;610764,271;40,54;0,01;0,94;0,26;1,91;0,73;44,38
2019-08-20;Martes;Comercializadores libres+consumidor directo en mercado;627139,391;40,52;0,01;0,94;0,26;1,86;0,73;44,33
2019-08-20;Martes;Comercializadores libres+consumidor directo en mercado+exportación;627389,849;40,52;0,01;0,94;0,26;1,86;0,73;44,32
2019-08-21;Miércoles;Todas las u.adquisición;750824,148;41,62;-0,01;0,83;0,09;1,93;0,68;45,14
2019-08-21;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;750824,148;41,62;-0,01;0,83;0,09;;0,68;43,2
2019-08-21;Miércoles;Demanda agregada;693239,608;41,8;-0,02;0,9;0,14;2,09;0,73;45,65
2019-08-21;Miércoles;Comercializadores de último recurso;69686,342;42,08;-0,04;0,88;0,08;4,28;0,73;48,01
2019-08-21;Miércoles;Comercializadores libres;607303,18;41,79;-0,02;0,9;0,14;1,9;0,73;45,44
2019-08-21;Miércoles;Comercializadores libres+consumidor directo en mercado;623553,266;41,77;-0,02;0,91;0,15;1,85;0,73;45,39
2019-08-21;Miércoles;Comercializadores libres+consumidor directo en mercado+exportación;623553,266;41,77;-0,02;0,91;0,15;1,85;0,73;45,39
2019-08-22;Jueves;Todas las u.adquisición;752384,753;41,52;-0,01;0,73;0,15;1,95;0,68;45,02
2019-08-22;Jueves;Todas las u.adquisición sin garantía de potencia/pagos capacidad;752384,753;41,52;-0,01;0,73;0,15;;0,68;43,07
2019-08-22;Jueves;Demanda agregada;696598,966;41,6;-0,01;0,78;0,17;2,1;0,73;45,38
2019-08-22;Jueves;Comercializadores de último recurso;70259,04;41,95;-0,03;0,77;0,19;4,28;0,73;47,9
2019-08-22;Jueves;Comercializadores libres;609747,984;41,58;-0,01;0,79;0,16;1,91;0,73;45,16
2019-08-22;Jueves;Comercializadores libres+consumidor directo en mercado;626339,926;41,56;-0,01;0,79;0,16;1,86;0,73;45,1
2019-08-22;Jueves;Comercializadores libres+consumidor directo en mercado+exportación;626339,926;41,56;-0,01;0,79;0,16;1,86;0,73;45,1
2019-08-23;Viernes;Todas las u.adquisición;739915,292;41,77;-0,02;0,73;0,21;1,98;0,69;45,36
2019-08-23;Viernes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;739915,292;41,77;-0,02;0,73;0,21;;0,69;43,38
2019-08-23;Viernes;Demanda agregada;695625,408;41,81;-0,01;0,78;0,24;2,11;0,73;45,65
2019-08-23;Viernes;Comercializadores de último recurso;70479,778;42,04;-0,01;0,76;0,26;4,28;0,73;48,07
2019-08-23;Viernes;Comercializadores libres;608178,265;41,79;-0,01;0,78;0,23;1,91;0,73;45,43
2019-08-23;Viernes;Comercializadores libres+consumidor directo en mercado;625145,63;41,78;-0,02;0,78;0,24;1,86;0,73;45,38
2019-08-23;Viernes;Comercializadores libres+consumidor directo en mercado+exportación;629549,432;41,79;-0,03;0,77;0,24;1,85;0,73;45,35
2019-08-24;Sábado;Todas las u.adquisición;694420,462;42,11;-0,02;0,68;0,26;1,8;0,67;45,5
2019-08-24;Sábado;Todas las u.adquisición sin garantía de potencia/pagos capacidad;694420,462;42,11;-0,02;0,68;0,26;;0,67;43,7
2019-08-24;Sábado;Demanda agregada;636313,372;42,13;-0,02;0,74;0,3;1,97;0,73;45,85
2019-08-24;Sábado;Comercializadores de último recurso;70599,535;42,15;0,0;0,75;0,36;4,28;0,73;48,28
2019-08-24;Sábado;Comercializadores libres;549620,13;42,13;-0,02;0,74;0,29;1,73;0,73;45,59
2019-08-24;Sábado;Comercializadores libres+consumidor directo en mercado;565713,837;42,13;-0,02;0,74;0,29;1,68;0,73;45,55
2019-08-24;Sábado;Comercializadores libres+consumidor directo en mercado+exportación;573563,211;42,13;-0,03;0,73;0,29;1,65;0,72;45,49
2019-08-25;Domingo;Todas las u.adquisición;666063,343;39,29;-0,01;0,78;0,16;1,78;0,65;42,65
2019-08-25;Domingo;Todas las u.adquisición sin garantía de potencia/pagos capacidad;666063,343;39,29;-0,01;0,78;0,16;;0,65;40,87
2019-08-25;Domingo;Demanda agregada;594242,362;39,34;-0,01;0,87;0,24;2,0;0,73;43,16
2019-08-25;Domingo;Comercializadores de último recurso;71363,392;39,4;0,0;0,88;0,3;4,28;0,73;45,59
2019-08-25;Domingo;Comercializadores libres;506896,39;39,33;-0,02;0,87;0,23;1,74;0,73;42,88
2019-08-25;Domingo;Comercializadores libres+consumidor directo en mercado;522878,97;39,33;-0,02;0,87;0,23;1,68;0,73;42,83
2019-08-25;Domingo;Comercializadores libres+consumidor directo en mercado+exportación;525038,79;39,34;-0,02;0,87;0,23;1,68;0,73;42,83
2019-08-26;Lunes;Todas las u.adquisición;758066,626;43,63;0,1;0,73;0,29;1,94;0,68;47,38
2019-08-26;Lunes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;758066,626;43,63;0,1;0,73;0,29;;0,68;45,43
2019-08-26;Lunes;Demanda agregada;701805,339;43,66;0,06;0,79;0,26;2,1;0,73;47,61
2019-08-26;Lunes;Comercializadores de último recurso;69534,512;43,81;-0,02;0,78;0,33;4,28;0,73;49,92
2019-08-26;Lunes;Comercializadores libres;615486,686;43,65;0,07;0,79;0,25;1,91;0,73;47,41
2019-08-26;Lunes;Comercializadores libres+consumidor directo en mercado;632270,827;43,64;0,07;0,79;0,25;1,86;0,73;47,35
2019-08-26;Lunes;Comercializadores libres+consumidor directo en mercado+exportación;638419,723;43,66;0,12;0,79;0,25;1,84;0,73;47,38
2019-08-27;Martes;Todas las u.adquisición;754344,122;50,35;0,03;0,45;0,33;1,89;0,68;53,73
2019-08-27;Martes;Todas las u.adquisición sin garantía de potencia/pagos capacidad;754344,122;50,35;0,03;0,45;0,33;;0,68;51,84
2019-08-27;Martes;Demanda agregada;698585,869;50,36;0,02;0,49;0,38;2,04;0,73;54,01
2019-08-27;Martes;Comercializadores de último recurso;66607,825;50,33;0,03;0,48;0,43;4,27;0,73;56,27
2019-08-27;Martes;Comercializadores libres;615233,217;50,36;0,01;0,49;0,37;1,85;0,73;53,82
2019-08-27;Martes;Comercializadores libres+consumidor directo en mercado;631978,044;50,36;0,02;0,49;0,37;1,81;0,73;53,78
2019-08-27;Martes;Comercializadores libres+consumidor directo en mercado+exportación;639922,734;50,36;0,03;0,48;0,37;1,78;0,72;53,75
2019-08-28;Miércoles;Todas las u.adquisición;749723,712;51,31;0,03;0,47;0,25;1,95;0,69;54,69
2019-08-28;Miércoles;Todas las u.adquisición sin garantía de potencia/pagos capacidad;749723,712;51,31;0,03;0,47;0,25;;0,69;52,75
